"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"MTIF3",-177.602758913412,1116.78333333333,-2.48755328356265,0.0153235003307712,0.0372780495004305,-4.46613474765895,"Downregulated"
"LRRC59",-420.959168081495,2711.55289855072,-2.48745777693452,0.0153272633450086,0.037282957091042,-4.46614581931488,"Downregulated"
"TMEM241",-161.589261460102,993.236231884058,-2.48720610196242,0.0153371834616583,0.0372985911171302,-4.46617499349496,"Downregulated"
"TSPAN8",-6325.19125636674,26104.5710144928,-2.4871193656727,0.0153406036306639,0.0373026610201626,-4.46618504751038,"Downregulated"
"LINC00659",-20.6963497453311,33.9536231884058,-2.4866636514891,0.015358584543546,0.0373421322969617,-4.46623786762127,"Downregulated"
"MEF2C",-174.362712224109,488.946739130435,-2.4864155762958,0.0153683807056251,0.0373550208916783,-4.4662666183362,"Downregulated"
"MUSTN1",-144.688200339559,243.98115942029,-2.4863965371073,0.0153691327702944,0.0373550208916783,-4.46626882480611,"Downregulated"
"CASQ2",-41.1828522920203,67.1550724637681,-2.48608634485597,0.0153813903019864,0.0373763059141568,-4.46630477167948,"Downregulated"
"IQCF2",-20.5591680814941,31.1130434782609,-2.48592434257418,0.0153877954666023,0.0373869369804829,-4.46632354423874,"Downregulated"
"SPATA31E1",-11.1479626485569,23.013768115942,-2.48588714705567,0.0153892664229726,0.0373869369804829,-4.46632785427803,"Downregulated"
"LOC105370752",-27.9620967741935,97.0376811594203,-2.48579114590151,0.0153930635270567,0.0373919082970144,-4.46633897823287,"Downregulated"
"ZFAT",-159.852886247878,464.352173913043,-2.48559418052594,0.0154008566767823,0.0374065843336791,-4.46636180032126,"Downregulated"
"LOC101928491",-20.4380305602716,20.4507246376812,-2.48532076044206,0.0154116807241758,0.0374166909141052,-4.4663934790815,"Downregulated"
"MIR99AHG",-23.3037068477645,70.4671497584541,-2.48515994207867,0.0154180503347707,0.0374270630824843,-4.4664121105806,"Downregulated"
"APRG1",-30.4134125636672,47.0376811594203,-2.48470821467689,0.0154359547915414,0.0374659287964946,-4.46646444079013,"Downregulated"
"F11",-15.9136884550085,36.6923913043478,-2.484667497056,0.015437569574807,0.0374659287964946,-4.46646915739381,"Downregulated"
"SLC38A2",-895.717232597623,5324.86666666667,-2.48457536796542,0.0154412237999389,0.0374705393359044,-4.4664798291511,"Downregulated"
"KNDC1",-33.4875636672326,111.504347826087,-2.48433111871659,0.015450915513355,0.0374897980707479,-4.46650812042777,"Downregulated"
"RNF207",-35.1455178268252,180.511594202899,-2.48361329904748,0.0154794299940479,0.03755045279224,-4.46659125427693,"Downregulated"
"LINC01581",-23.1457555178268,42.4014492753623,-2.48356366773016,0.0154814032840195,0.0375509744391602,-4.46659700169825,"Downregulated"
"KRT19P2",-22.859168081494,71.3463768115942,-2.4835109088513,0.0154835011707243,0.037551798149348,-4.46660311121339,"Downregulated"
"NBPF12",-991.938200339559,5249.77971014493,-2.48314375129287,0.0154981077865725,0.0375829553761585,-4.46664562588859,"Downregulated"
"CALCOCO2",-113.383106960951,1033.05471014493,-2.48261985932486,0.0155189712224534,0.0376292766119366,-4.46670628213141,"Downregulated"
"PCOLCE2",-103.348556876061,193.589855072464,-2.48252109743665,0.0155229071376631,0.0376345473650892,-4.46671771582014,"Downregulated"
"NLRX1",-70.5912139219016,336.96884057971,-2.48202165760387,0.0155428248534734,0.0376785596362805,-4.46677553138963,"Downregulated"
"NTF3",-105.007215619695,233.33768115942,-2.48189422315329,0.0155479106328776,0.0376828367446324,-4.46679028204888,"Downregulated"
"DIS3L2",-35.4873302207131,165.248188405797,-2.481844824513,0.0155498824849204,0.0376828367446324,-4.466795999851,"Downregulated"
"PCBD2",-49.2796830786644,317.178743961353,-2.48153246926365,0.0155623560190451,0.0377045079408673,-4.4668321526185,"Downregulated"
"PGAM2",-12.9887945670628,25.4144927536232,-2.481189168987,0.0155760756858513,0.0377334673800732,-4.46687188349282,"Downregulated"
"LINC01620",-23.739728353141,70.3797101449275,-2.48058634466423,0.0156001933061391,0.0377833214378786,-4.46694164064973,"Downregulated"
"GOLGA8N",-569.638455008489,1599.83768115942,-2.4803364945767,0.0156101990761285,0.0377989820486254,-4.46697054924963,"Downregulated"
"UPP2",-24.1757215619694,66.8826086956522,-2.47996593731065,0.0156250494452763,0.0378263637500302,-4.46701342050156,"Downregulated"
"GSTZ1",-91.4000000000003,381.663768115942,-2.47968479360372,0.0156363249716554,0.0378493701030992,-4.46704594425185,"Downregulated"
"GPRC5D",-47.3610780984719,201.755797101449,-2.47940806090898,0.0156474307355665,0.0378719603603234,-4.46707795528483,"Downregulated"
"LINC02109",-39.8805602716468,84.2884057971014,-2.47771965458737,0.0157153432053152,0.0380277118554177,-4.46727320920358,"Downregulated"
"ZSWIM4",-8.59227504244482,14.5260869565217,-2.47709959352441,0.0157403502711032,0.0380795945559528,-4.46734489289877,"Downregulated"
"ZNF605",-39.0189728353141,119.85,-2.47704936418154,0.0157423775863807,0.0380801855376976,-4.46735069925473,"Downregulated"
"COX10",-109.365789473684,622.619565217391,-2.47695008477482,0.0157463853104273,0.0380855663731365,-4.46736217541125,"Downregulated"
"NDUFV3",-346.315916808149,1492.06884057971,-2.4768099268257,0.0157520447864419,0.0380949406074103,-4.46737837637371,"Downregulated"
"FGF23",-47.7921052631579,81.2797101449275,-2.47642510729628,0.0157675929237742,0.0381239083066959,-4.46742285476076,"Downregulated"
"TAS2R4",-44.7707130730051,119.527536231884,-2.4763203201947,0.0157718291009806,0.0381284036802251,-4.46743496550106,"Downregulated"
"ST7-OT4",-13.6362478777589,20.5869565217391,-2.47625254044299,0.0157745697449807,0.0381284036802251,-4.46744279894236,"Downregulated"
"HCN4",-52.9118421052632,219.010144927536,-2.47624664804588,0.0157748080216542,0.0381284036802251,-4.46744347993161,"Downregulated"
"LOC105369341",-34.9328522920204,104.597101449275,-2.47614831465423,0.0157787849035935,0.0381337002586904,-4.46745484424172,"Downregulated"
"MAPT-AS1",-35.6702886247877,130.894202898551,-2.47606841629597,0.0157820168840514,0.0381371955864094,-4.46746407780502,"Downregulated"
"SNAP25",-46.7321731748726,168.566666666667,-2.47465149172013,0.0158394320608665,0.0382656048130266,-4.46762779311841,"Downregulated"
"SLITRK4",-20.7933786078098,38.3340579710145,-2.47439191974645,0.0158499704984738,0.0382797489467267,-4.46765777788993,"Downregulated"
"QPCTL",-61.6252122241087,101.084057971014,-2.47422552831655,0.0158567291867594,0.0382917418862077,-4.4676769976771,"Downregulated"
"FAM184A",-28.1589558573854,112.105072463768,-2.47384055906012,0.0158723762648659,0.0383251938822772,-4.46772146191805,"Downregulated"
"DNAH7",-34.5352574985851,164.805314009662,-2.47347077573087,0.0158874191774293,0.0383571796713044,-4.4677641677584,"Downregulated"
"GLB1L3",-34.8700764006791,113.61231884058,-2.47317228818981,0.0158995710980851,0.038369168355006,-4.46779863657669,"Downregulated"
"CKAP4",-479.38805885682,2278.97198067633,-2.4729130825717,0.015910130563412,0.0383903127830518,-4.46782856690012,"Downregulated"
"LINC00508",-60.071986417657,184.636231884058,-2.47269578466139,0.0159189876575399,0.038403006822781,-4.46785365652617,"Downregulated"
"TPO",-19.891765704584,21.2289855072464,-2.47257087959305,0.0159240808116462,0.0384109548107441,-4.46786807762421,"Downregulated"
"TLR10",-63.964558573854,177.702173913043,-2.4724754050017,0.0159279748902483,0.0384160090040693,-4.46787910045031,"Downregulated"
"SMR3A",-26.453480475382,61.3217391304348,-2.47226914798494,0.0159363903228259,0.0384319656870587,-4.46790291245253,"Downregulated"
"LOC100287704",-19.7847623089983,47.3927536231884,-2.47148550876155,0.0159683998028562,0.0385004645054866,-4.46799336991346,"Downregulated"
"ACOD1",-48.0445670628182,149.982608695652,-2.46993349500771,0.0160319658295102,0.0386406381018903,-4.46817246538369,"Downregulated"
"LINC01141",-45.4481324278438,183.731884057971,-2.46870559193752,0.0160824182221154,0.0387447496863755,-4.46831410583454,"Downregulated"
"LOC101929609",-32.8927843803056,46.2173913043478,-2.46849427083365,0.0160911154110871,0.0387598004078891,-4.4683384772173,"Downregulated"
"RPL9",-9621.60178268252,40564.0565217391,-2.46820112663076,0.0161031871307575,0.0387816607523217,-4.46837228280445,"Downregulated"
"PMS2P4",-25.4744482173175,25.731884057971,-2.4681542869835,0.0161051167477885,0.0387819346468056,-4.46837768413159,"Downregulated"
"TRIM25",-202.594354838709,924.795652173913,-2.46808254653436,0.0161080725868174,0.0387846793953393,-4.4683859567668,"Downregulated"
"DNAJC22",-111.125891341256,613.821739130435,-2.46799235562886,0.0161117893102772,0.0387892553601162,-4.46839635675525,"Downregulated"
"KIR2DL2",-14.4867572156197,47.5927536231884,-2.46767937727199,0.0161246929732509,0.0388071971861303,-4.4684324445487,"Downregulated"
"SLC2A9",-29.121703452179,164.351207729469,-2.46745422114415,0.0161339815890515,0.0388251768785772,-4.46845840412724,"Downregulated"
"MYH15",-57.1418505942276,182.34347826087,-2.4665637496828,0.0161707643149498,0.038896160994975,-4.46856105607271,"Downregulated"
"LOC652276",-64.5581494057725,112.733333333333,-2.46642713432897,0.016176414149132,0.0389053690296186,-4.46857680261756,"Downregulated"
"MOAP1",-246.112818336162,1741.94347826087,-2.46550733697559,0.016214499266426,0.0389925752542575,-4.468682804779,"Downregulated"
"CD180",-119.027164685908,286.939130434783,-2.4654606995389,0.0162164324792649,0.0389928336477888,-4.46868817880056,"Downregulated"
"FKBP6P2",-86.6497453310695,242.792753623188,-2.46507145933854,0.0162325753224504,0.0390272555624871,-4.46873302816849,"Downregulated"
"RPS24",-3935.49927843804,16789.1268115942,-2.46488622958027,0.0162402623687914,0.0390325549640196,-4.46875436918024,"Downregulated"
"NFASC",-33.1120331069609,134.779710144928,-2.46459884862283,0.0162521951680521,0.0390568394513433,-4.46878747725527,"Downregulated"
"FOXP3",-29.3497170345218,85.23961352657,-2.46363348107469,0.0162923374018889,0.0391400956009158,-4.46889867438908,"Downregulated"
"KIR3DX1",-48.8230475382003,184.294202898551,-2.46358226637699,0.0162944695137718,0.0391408149145905,-4.46890457279411,"Downregulated"
"FAM209B",-66.6041595925297,132.142028985507,-2.46344169018107,0.0163003231096203,0.0391460700159857,-4.46892076254877,"Downregulated"
"SHE",-50.0128607809846,207.555072463768,-2.46318665563651,0.0163109475749189,0.0391627776680769,-4.46895013253709,"Downregulated"
"ALDH1A2-AS1",-31.1842954159592,52.4550724637681,-2.46290117957343,0.0163228475779662,0.0391849403036713,-4.46898300574253,"Downregulated"
"LINC00567",-33.6576400679118,78.9768115942029,-2.46287719720712,0.0163238476322407,0.0391849403036713,-4.46898576724749,"Downregulated"
"DIAPH2-AS1",-23.0124221844935,76.3082125603865,-2.46266581045958,0.0163326647482104,0.0391972941934521,-4.4690101070717,"Downregulated"
"TONSL-AS1",-47.5462648556876,148.93768115942,-2.46257880658512,0.0163362949939964,0.0392016013693012,-4.46902012459533,"Downregulated"
"A2MP1",-41.6679117147708,99.6782608695652,-2.46177631547107,0.0163698132009901,0.0392776205520216,-4.46911251112367,"Downregulated"
"LOC105378311",-28.6711375212224,28.9391304347826,-2.46166581697569,0.0163744333028508,0.0392798800459378,-4.46912523062213,"Downregulated"
"H2AC15",-29.8615025466893,93.8384057971014,-2.46126811632203,0.0163910714349424,0.0393065475674898,-4.46917100678856,"Downregulated"
"STXBP5",-60.694595359366,388.758937198068,-2.46121411310446,0.0163933318739901,0.0393075546011908,-4.46917722228225,"Downregulated"
"C9orf152",-991.96884550085,2693.94347826087,-2.46113866783672,0.0163964902920999,0.0393079486305128,-4.46918590549064,"Downregulated"
"LINC00652",-58.2346349745331,71.2739130434783,-2.46112226037218,0.0163971772416181,0.0393079486305128,-4.46918779384798,"Downregulated"
"DDX17",-460.506672325976,2899.14956521739,-2.46062671688766,0.0164179368913405,0.0393444656854084,-4.46924482258146,"Downregulated"
"NDST3",-44.6789473684211,91.1942028985507,-2.46031232248265,0.0164311199517333,0.0393672233351098,-4.46928100004456,"Downregulated"
"CGN",-209.106027164686,953.451449275362,-2.45966585252194,0.016458257340884,0.0394233963693652,-4.46935537965632,"Downregulated"
"HMX2",-44.4376910016978,127.517391304348,-2.45817880210527,0.016520833254061,0.0395688500400336,-4.46952642173243,"Downregulated"
"ZNF555",-26.5654074702886,141.064130434783,-2.45691579378523,0.0165741490052127,0.0396813484405937,-4.46967163890193,"Downregulated"
"WDR87BP",-12.5084889643464,28.7644927536232,-2.45689008812756,0.0165752357277959,0.0396813484405937,-4.4696745939385,"Downregulated"
"RPS27",-7143.82958404075,22274.5847826087,-2.45661614351391,0.0165868208793033,0.0397046327638737,-4.46970608438739,"Downregulated"
"LINC02339",-23.8457555178268,54.4159420289855,-2.45652057626308,0.0165908641399128,0.0397098605218107,-4.46971706945952,"Downregulated"
"SLC34A1",-35.0922750424449,134.981884057971,-2.45639011435782,0.0165963851522708,0.0397125644219548,-4.46973206506188,"Downregulated"
"PCDH20",-76.8811544991512,159.814492753623,-2.45634642262244,0.0165982345097399,0.0397125644219548,-4.46973708697273,"Downregulated"
"DOCK2",-96.8070458404074,265.595652173913,-2.45629458720916,0.016600428807808,0.0397125644219548,-4.46974304483571,"Downregulated"
"CFAP70",-41.8739954725523,97.412077294686,-2.45627421789957,0.016601291153215,0.0397125644219548,-4.46974538602162,"Downregulated"
"FAM106A",-39.9440577249576,146.069565217391,-2.45564487546271,0.0166279545162948,0.039771892104884,-4.46981771418625,"Downregulated"
"LOC105374928",-20.3956281833616,34.5724637681159,-2.45475656851834,0.0166656548494791,0.0398576025330712,-4.46991978273984,"Downregulated"
"LINC02153",-33.9439303904924,94.8304347826087,-2.45467940388637,0.0166689333861317,0.0398609797701953,-4.46992864794813,"Downregulated"
"LINC01561",-41.1229202037352,165.391304347826,-2.4541043582174,0.0166933839071152,0.0399105115979246,-4.46999470719644,"Downregulated"
"LOC284912",-53.1710526315789,109.217391304348,-2.45397139296763,0.0166990420718642,0.0399195703524518,-4.47000998027915,"Downregulated"
"DBH",-20.3444821731749,39.6086956521739,-2.45359254683449,0.0167151728196915,0.0399536593072359,-4.47005349342719,"Downregulated"
"VPS13B-DT",-100.941680814941,315.963768115942,-2.45325327442655,0.0167296304397613,0.0399837418645906,-4.47009245736263,"Downregulated"
"NPTN",-1590.41477079796,12787.4710144928,-2.45315242153451,0.0167339303081644,0.039989543425251,-4.47010403916214,"Downregulated"
"LCDR",-53.371052631579,151.707246376812,-2.452530987213,0.0167604470828559,0.0400484301128389,-4.470175396605,"Downregulated"
"CYB5R4",-55.3844651952462,413.735507246377,-2.45248142877948,0.0167625633774359,0.0400490061586193,-4.47018108672022,"Downregulated"
"KRT1",-53.7656196943972,180.031884057971,-2.45196890277749,0.0167844638503598,0.0400923604129441,-4.47023992844754,"Downregulated"
"LTA",-17.3786926994907,31.8420289855072,-2.45139709041918,0.0168089279549132,0.0401463066800582,-4.47030556677032,"Downregulated"
"CYP3A7",-29.018505942275,61.4478260869565,-2.45128926001141,0.0168135448955081,0.0401483540175948,-4.47031794344779,"Downregulated"
"ATG9B",-28.8249575551783,93.1608695652174,-2.45112150766206,0.0168207297570004,0.0401565308987544,-4.47033719717275,"Downregulated"
"FBXL21P",-13.3048953027731,23.280193236715,-2.45088891261612,0.0168306963999315,0.0401758335769908,-4.47036389170944,"Downregulated"
"PLB1",-42.098896434635,139.58768115942,-2.45077555007393,0.0168355558783893,0.0401829422099642,-4.47037690150783,"Downregulated"
"DSPP",-58.0788624787776,212.785507246377,-2.45028252968669,0.0168567046826662,0.0402244292634303,-4.47043347710723,"Downregulated"
"ERVMER61-1",-9.08310696095077,11.8202898550725,-2.44994920746693,0.0168710165105922,0.0402540832998232,-4.4704717224466,"Downregulated"
"TMEM234",-23.9421052631579,184.964492753623,-2.44983165081841,0.0168760666302147,0.0402571378332955,-4.47048521003004,"Downregulated"
"LOC101928728",-12.133220147142,31.7458937198068,-2.44901382384861,0.0169112372358336,0.0403365304495977,-4.47057902922726,"Downregulated"
"ZNF446",-50.0677419354838,157.944202898551,-2.44815989540623,0.0169480305418038,0.0404107500593171,-4.47067696704969,"Downregulated"
"LINC02466",-30.3970288624788,41.0434782608696,-2.44754765689884,0.0169744543083251,0.0404556880552281,-4.47074717086169,"Downregulated"
"TMEM156",-35.7455432937183,118.339855072464,-2.44716315219172,0.0169910681361269,0.0404862481516525,-4.47079125488681,"Downregulated"
"LOC101929248",-32.0447368421053,62.2521739130435,-2.44706817828993,0.0169951740507081,0.040491514078645,-4.47080214305354,"Downregulated"
"IL36A",-55.6515280135823,163.173913043478,-2.44700253906279,0.016998012287809,0.0404937588879796,-4.47080966801347,"Downregulated"
"LINC02297",-14.2614601018676,14.1652173913043,-2.44634018296398,0.0170266763333991,0.0405575202378323,-4.4708855935866,"Downregulated"
"CBR4",-83.4167515563099,523.056038647343,-2.44608084233158,0.0170379113336885,0.0405752310831385,-4.47091531785241,"Downregulated"
"CFAP299",-9.44668930390492,12.8652173913043,-2.44601140278768,0.0170409206804688,0.0405778730039885,-4.47092327628351,"Downregulated"
"SNX9",-319.968803056026,2044.96594202899,-2.44557878702225,0.0170596799708322,0.0406142576280703,-4.4709728546763,"Downregulated"
"PHF2P1",-30.9631578947369,71.4478260869565,-2.4455713184666,0.0170600039884543,0.0406142576280703,-4.47097371053089,"Downregulated"
"DEFB108B",-13.7066213921902,18.3159420289855,-2.4446003209311,0.0171021770137525,0.0406965119200794,-4.47108496616718,"Downregulated"
"GFPT1",-601.006897283531,2873.91956521739,-2.44387550692177,0.0171337185441966,0.0407621429309347,-4.47116799469902,"Downregulated"
"CFAP69",-33.3992925863045,154.297584541063,-2.44385088286941,0.0171347910178513,0.0407621429309347,-4.47117081512506,"Downregulated"
"EPG5",-28.8050206160563,221.510559006211,-2.44325178505357,0.0171609026231314,0.040805513224947,-4.47123942947786,"Downregulated"
"PROZ",-33.3706281833617,70.5768115942029,-2.44324134750154,0.0171613578586166,0.040805513224947,-4.47124062478302,"Downregulated"
"IGSF9",-137.119524617997,368.16231884058,-2.44153723336243,0.0172358284315547,0.0409734625793315,-4.47143573248293,"Downregulated"
"DPPA5",-26.8610356536503,43.5811594202899,-2.44132398195439,0.0172451679842505,0.0409865404673533,-4.47146014152935,"Downregulated"
"PLAC9",-45.6100594227504,82.3717391304348,-2.44049366088391,0.0172815759428207,0.0410639316211416,-4.47155516728673,"Downregulated"
"AHI1",-42.0949915110357,230.544347826087,-2.44025289848195,0.017292145783551,0.0410844763042941,-4.47158271709769,"Downregulated"
"C1orf87",-26.1837860780985,41.5347826086957,-2.43989428307624,0.0173079002979361,0.0411127601671695,-4.47162374906401,"Downregulated"
"ROPN1L",-22.2133276740238,57.3246376811594,-2.43972126104184,0.017315506016827,0.0411258750130376,-4.47164354437637,"Downregulated"
"CYP4F22",-33.4897283531409,83.1434782608696,-2.43956087715608,0.0173225588623969,0.0411258750130376,-4.47166189290853,"Downregulated"
"HEPACAM",-45.2692699490663,93.4594202898551,-2.43955497880188,0.017322818290292,0.0411258750130376,-4.47166256768712,"Downregulated"
"CERNA1",-11.9630730050934,15.1826086956522,-2.43954007477339,0.017323473831168,0.0411258750130376,-4.47166427272036,"Downregulated"
"LINC01722",-27.4598471986418,41.8449275362319,-2.43950594007118,0.0173249753004775,0.0411258750130376,-4.47166817773171,"Downregulated"
"EGF",-31.1073005093379,65.1652173913044,-2.43815794400718,0.0173843623991004,0.0412485088054202,-4.47182235857319,"Downregulated"
"OSBPL1A",-110.243406904358,648.364734299517,-2.43801574474136,0.0173906377340797,0.0412588147174782,-4.47183861960529,"Downregulated"
"LOC105371485",-46.652376910017,112.120289855072,-2.43796378382794,0.0173929313053728,0.0412596727633952,-4.47184456137293,"Downregulated"
"TRIM63",-28.7231748726655,59.0072463768116,-2.43758750468936,0.0174095484785461,0.0412945054260673,-4.47188758656868,"Downregulated"
"MIR3142HG",-78.3764855687606,180.894202898551,-2.43690208376136,0.0174398544872718,0.0413526115559747,-4.47196594850625,"Downregulated"
"PFDN5",-887.92483022071,7648.43985507246,-2.43607442633607,0.0174765125178963,0.0414303338710969,-4.47206055171607,"Downregulated"
"OSCP1",-57.2277589134127,239.776811594203,-2.43584379299118,0.0174867398650738,0.0414499781685218,-4.47208690972454,"Downregulated"
"B3GALT5-AS1",-25.8642614601019,61.8833333333333,-2.43571464865165,0.0174924690634534,0.041458957028984,-4.47210166827989,"Downregulated"
"ABHD8",-34.7911714770798,56.0202898550725,-2.43478515577914,0.0175337535698534,0.0415383666102451,-4.47220787444227,"Downregulated"
"GCM2",-29.2866723259762,29.4130434782609,-2.43466011557286,0.0175393140335174,0.0415469309908863,-4.47222215972181,"Downregulated"
"MEIOC",-14.5749575551783,53.9486956521739,-2.43431634799337,0.0175546093177974,0.0415739400310711,-4.47226143101962,"Downregulated"
"CHRNA2",-60.2346349745333,310.172463768116,-2.43421852734178,0.017558963845283,0.0415796419607174,-4.47227260515242,"Downregulated"
"FBXL9P",-11.7640916808149,29.7405797101449,-2.43381095502323,0.0175771175175646,0.0416180153905352,-4.47231915915006,"Downregulated"
"IGLV1-44",-1543.90343803056,3369.36014492754,-2.43324995220021,0.0176021326389036,0.0416680056272517,-4.47238322962811,"Downregulated"
"RNF130",-57.7355202522438,358.451552795031,-2.43269199178836,0.0176270437314991,0.0417223509889865,-4.47244694257234,"Downregulated"
"LOC100505716",-38.7101018675721,52.636231884058,-2.43230725488438,0.0176442393593121,0.0417537972295655,-4.47249086944588,"Downregulated"
"CPA1",-46.7420203735144,55.3289855072464,-2.43174054598633,0.0176695955078217,0.0417999059880978,-4.47255556405312,"Downregulated"
"LRRN3",-43.4491511035654,134.73115942029,-2.43148377251252,0.0176810950167726,0.0418224771595096,-4.47258487350149,"Downregulated"
"ABCG8",-49.7303904923599,67.0057971014493,-2.43135728977189,0.0176867619656427,0.0418312486489734,-4.4725993101113,"Downregulated"
"DLGAP1-AS3",-22.9367572156197,39.4391304347826,-2.4312233762213,0.0176927636186708,0.0418376113293774,-4.47261459430323,"Downregulated"
"SEMA3F",-108.317968307866,436.15845410628,-2.43111473129522,0.0176976341388034,0.0418430612534511,-4.47262699404117,"Downregulated"
"LOC101928487",-39.4364176570459,222.036231884058,-2.43101459256347,0.0177021243923833,0.0418490447916903,-4.47263842262239,"Downregulated"
"TUBG2",-74.7192699490663,249.540579710145,-2.43093860624278,0.0177055323249054,0.0418524686068628,-4.4726470945337,"Downregulated"
"NEFM",-18.4987266553481,42.7268115942029,-2.42942257278451,0.0177736482920471,0.0420041835313988,-4.47282007232661,"Downregulated"
"MOB3B",-170.262415110357,924.503260869565,-2.42923170582943,0.0177822406321561,0.0420198399182294,-4.47284184477902,"Downregulated"
"BEX3",-1457.80398981324,4534.41594202899,-2.42832382265572,0.0178231621574273,0.0421118789906158,-4.47294539212362,"Downregulated"
"MFAP5",-255.855432937182,739.71884057971,-2.42826905774728,0.0178256333017459,0.0421130586753747,-4.47295163740649,"Downregulated"
"MPPED2",-24.8945246179966,66.9173913043478,-2.42784997196435,0.0178445537733935,0.0421484334149929,-4.4729994259178,"Downregulated"
"ACTL7B",-9.64702886247878,24.5710144927536,-2.42725021348719,0.0178716623643079,0.0422077953239549,-4.47306780672482,"Downregulated"
"NXPE3",-39.5599957555178,151.106884057971,-2.42686108890481,0.0178892701957305,0.0422400379845458,-4.47311216611535,"Downregulated"
"ZDHHC15",-30.2914261460103,82.0855072463768,-2.4264486219329,0.0179079512258335,0.042274058924499,-4.4731591811412,"Downregulated"
"FAM227B",-18.9049518958687,91.2821256038647,-2.42641186654911,0.0179096167602597,0.042274058924499,-4.47316337043454,"Downregulated"
"KRT75",-56.7050933786078,145.813043478261,-2.42551170076296,0.0179504502163944,0.0423616352947126,-4.47326595559404,"Downregulated"
"LINC01816",-19.0876910016978,33.1782608695652,-2.42550650981555,0.0179506859304748,0.0423616352947126,-4.47326654709141,"Downregulated"
"TMEM132B",-24.3611771363893,103.506280193237,-2.42511294027429,0.0179685654773618,0.0423991440614315,-4.47331139096,"Downregulated"
"PABPC1L2B",-83.4129881154498,200.104347826087,-2.42477022977735,0.0179841475244867,0.0424312238931134,-4.47335043579224,"Downregulated"
"FAM118B",-106.600990379174,559.264251207729,-2.42442191073213,0.0179999969715293,0.0424605024327299,-4.47339011570608,"Downregulated"
"ATF7-AS1",-30.988455008489,50.5855072463768,-2.42392916464967,0.0180224395932631,0.0425074812140608,-4.47344624179079,"Downregulated"
"PIK3CG",-119.340379173741,320.485990338164,-2.42345824858098,0.0180439113522535,0.0425487263718757,-4.47349987398375,"Downregulated"
"SERTAD2-AS1",-49.2811544991512,214.014492753623,-2.42317894419453,0.0180566572546698,0.0425740813632129,-4.47353168030558,"Downregulated"
"MIR4453HG",-52.4679117147708,224.630434782609,-2.4226180042756,0.0180822797910432,0.0426250827259724,-4.47359555077506,"Downregulated"
"LOC401442",-35.7286926994907,99.136231884058,-2.42237676017946,0.0180933093108286,0.0426439412721939,-4.47362301648704,"Downregulated"
"PRR23E",-43.7528862478778,91.7913043478261,-2.42169029903843,0.018124726813983,0.0427109997314615,-4.47370115996766,"Downregulated"
"TAB2",-105.761743067345,1002.23719806763,-2.42142136973673,0.0181370483001509,0.0427306056863014,-4.47373176943782,"Downregulated"
"TAF9B",-46.3950933786078,362.091014492754,-2.42104413285951,0.0181543447300648,0.0427619212970105,-4.47377470249762,"Downregulated"
"WNT8A",-38.2862478777589,126.111594202899,-2.42098723948276,0.01815695459016,0.0427629893988043,-4.4737811770916,"Downregulated"
"RABEP2",-65.4039332201472,534.692270531401,-2.4209469546023,0.0181588027746292,0.0427629893988043,-4.47378576153794,"Downregulated"
"SIGLEC16",-21.6779286926995,33.8130434782609,-2.42046371881063,0.0181809857306699,0.0428070650689969,-4.47384074999005,"Downregulated"
"LOC286437",-64.2401528013582,82.1536231884058,-2.42043034018541,0.0181825188727635,0.0428070650689969,-4.47384454793667,"Downregulated"
"ZMYND8",-99.9066779852859,644.2461352657,-2.42040828297694,0.0181835320647066,0.0428070650689969,-4.47384705766969,"Downregulated"
"ATP5MG",-876.730220713074,8968.87355072464,-2.4198286138392,0.0182101771305855,0.0428650670095796,-4.47391300844217,"Downregulated"
"GABBR1",-82.0496604414261,333.697101449275,-2.41975660324323,0.0182134896078198,0.0428681394703777,-4.47392120055154,"Downregulated"
"LOC497256",-5.1644312393888,6.39130434782609,-2.419433965796,0.0182283375062709,0.0428983585808735,-4.47395790254508,"Downregulated"
"PRICKLE2",-96.8816638370117,419.473913043478,-2.41895606358506,0.0182503506548908,0.0429454317911529,-4.47401226064969,"Downregulated"
"PPM1N",-28.2828522920204,100.659420289855,-2.41859062025995,0.0182671997663226,0.0429803443218412,-4.47405382232202,"Downregulated"
"SLC51B",-112.279796264856,135.855072463768,-2.41833483683987,0.0182790011835756,0.0430033739014787,-4.47408290985209,"Downregulated"
"DUSP3",-150.867996604415,950.834782608696,-2.41807498075839,0.0182909974924865,0.0430268568616624,-4.47411245834645,"Downregulated"
"CFAP57",-41.1571307300509,86.5724637681159,-2.41736368663861,0.0183238705731645,0.0430994387479156,-4.47419332908946,"Downregulated"
"ZMAT4",-17.1521222410866,38.8797101449275,-2.41712892330841,0.0183347319635688,0.0431202368181851,-4.47422001694989,"Downregulated"
"ETNK2",-62.2659592529713,270.966666666667,-2.41609251750618,0.0183827504454458,0.043214133325634,-4.47433781399533,"Downregulated"
"TAFA2",-62.7717317487267,82.5623188405797,-2.41598728339787,0.0183876324113794,0.0432208524554073,-4.47434977286599,"Downregulated"
"NOL4",-34.5251697792869,53.3442028985507,-2.41502471599199,0.0184323411948528,0.0433120679330053,-4.47445914292118,"Downregulated"
"ZSWIM2",-20.968675721562,21.3391304347826,-2.41477373029575,0.0184440148092047,0.0433343041012305,-4.47448765578244,"Downregulated"
